t_index	term	df
7889	pavelo	1
7890	pavement	4
7891	pavkov	14
7892	pavl	1
7893	pay	60
7894	payback	1
7895	paycheck	2
7896	payment	14
7897	payn	2
7898	payout	1
7899	payton	1
7900	pb	3
7901	pcp	2
7902	pdci	8
7903	peac	175
7904	peacekeep	8
7905	peacemak	1
7906	peacetre	2
7907	peacetreesvietnam	1
7908	peach	1
7909	peak	1
7910	pearl	1
7911	pearland	4
7912	peas	3
7913	peasant	4
7914	peddl	13
7915	peddler	2
7916	pedestrian	3
7917	pedro	3
7918	peduca	1
7919	peek	1
7920	peeler	1
7921	peer	3
7922	pejor	1
7923	pelev	1
7924	pelki	15
7925	pelt	4
7926	peltier	59
7927	pelvi	1
7928	pen	4
7929	pena	2
7930	penal	7
7931	penalti	29
7932	pencil	1
7933	pend	13
7934	penetr	7
7935	peng	2
7936	peninsula	52
7937	penitentiari	3
7938	penn	3
7939	pennsylvania	35
7940	pension	3
7941	pent	1
7942	pentag	1
7943	pentagon	256
7944	peopl	1332
7945	pepper	3
7946	per	8
7947	perceiv	12
7948	percent	222
7949	percentag	16
7950	percept	4
7951	perch	6
7952	percol	1
7953	perdu	3
7954	perelman	2
7955	perez	30
7956	perfect	14
7957	perfectli	3
7958	perform	33
7959	pergram	2
7960	perhap	62
7961	peril	5
7962	perimet	2
7963	period	50
7964	peripher	1
7965	peris	3
7966	perish	9
7967	perjuri	8
7968	perk	1
7969	perman	15
7970	permiss	4
7971	permit	21
7972	perpetr	10
7973	perpetu	1
7974	persecut	15
7975	persever	3
7976	persian	94
7977	persist	11
7978	person	149
7979	personifi	2
7980	personnel	68
7981	perspect	10
7982	persuad	29
7983	persuas	1
7984	pertain	1
7985	peru	287
7986	peruano	1
7987	perus	1
7988	peruvian	122
7989	pervas	1
7990	pervers	1
7991	pervez	4
7992	peshawar	1
7993	pessag	3
7994	pessim	2
7995	pessimist	1
7996	pet	3
7997	pete	50
7998	peter	35
7999	petersberg	1
8000	petersburg	11
8001	petersen	2
8002	peterson	20
8003	petier	1
8004	petit	22
8005	petn	1
8006	petrova	1
8007	petti	6
8008	pew	2
8009	pezzor	2
8010	pham	3
8011	pharmaceut	4
8012	pharmaci	2
8013	phase	9
8014	phenomenon	4
8015	pherchevia	1
8016	phieu	14
8017	phil	2
8018	philadelphia	4
8019	philanthrop	3
8020	philanthropi	7
8021	philanthropist	1
8022	philharmon	2
8023	philip	13
8024	philippin	4
8025	phillip	2
8026	philosophi	3
8027	phoenix	3
8028	phone	83
8029	phonet	1
8030	phoni	2
8031	photo	29
8032	photograph	26
8033	phrase	7
8034	phylli	1
8035	physic	33
8036	physician	5
8037	pick	68
8038	pickax	1
8039	picker	1
8040	picket	5
8041	pickup	10
8042	picnic	5
8043	pictur	50
8044	piec	52
8045	piecem	1
8046	pier	8
8047	pierc	11
8048	pierr	3
8049	pietropaoli	1
8050	pig	5
8051	piggyback	3
8052	pike	1
8053	pile	30
8054	pilfer	1
8055	pilgrim	2
8056	pillar	16
8057	pillori	3
8058	pillow	1
8059	pillowcas	1
8060	pilot	47
8061	pin	10
8062	pincu	4
8063	pine	11
8064	pink	4
8065	pinkish	1
8066	pinochet	1
8067	pinpoint	2
8068	piolin	7
8069	pioneer	2
8070	pipe	7
8071	pipelin	6
8072	piper	1
8073	pistol	8
8074	pit	17
8075	pitch	9
8076	pitkowski	2
8077	pittman	2
8078	pittsburg	2
8079	pittsburgh	5
8080	pivot	6
8081	pizza	3
8082	placard	4
8083	placat	2
8084	place	306
8085	plagu	10
8086	plain	8
8087	plainli	1
8088	plaintiff	1
8089	plaintiv	2
8090	plan	378
8091	planc	1
8092	plane	222
8093	planeload	9
8094	planner	2
8095	plant	19
8096	plantat	4
8097	planter	1
8098	plaster	2
8099	plastic	34
8100	plate	13
8101	plateau	3
8102	platform	22
8103	platt	2
8104	play	305
8105	player	101
8106	playoff	1
8107	playwright	2
8108	plaza	2
8109	plea	21
8110	plead	59
8111	pleas	30
8112	pleaser	2
8113	pleasur	8
8114	plebiscit	2
8115	pled	2
8116	pledg	87
8117	plenti	7
8118	pli	1
8119	plight	3
8120	plot	29
8121	plotnikov	6
8122	plotter	2
8123	plow	2
8124	ploy	1
8125	plu	20
8126	pluck	3
8127	plug	2
8128	plum	5
8129	plume	3
8130	plummet	6
8131	plung	15
8132	plural	1
8133	plush	1
8134	plust	1
8135	pmsea	2
8136	pneumat	2
8137	po	2
8138	pock	1
8139	pocket	23
8140	pocketbook	1
8141	podesta	2
8142	podgarica	1
8143	podgorica	5
8144	podium	3
8145	poet	1
8146	poignanc	1
8147	poignant	6
8148	point	364
8149	pointedli	1
8150	pointless	2
8151	pois	6
8152	poison	8
8153	poke	2
8154	poker	1
8155	poland	4
8156	polar	2
8157	pole	7
8158	polic	564
8159	policeman	15
8160	policemen	16
8161	polici	149
8162	polish	3
8163	polit	494
8164	politburo	1
8165	politi	1
8166	politic	3
8167	politica	2
8168	politician	52
8169	politika	11
8170	poll	163
8171	pollard	10
8172	pollincen	1
8173	pollster	4
8174	pollut	7
8175	polo	1
8176	pomp	2
8177	ponchevo	2
8178	poncho	4
8179	ponder	2
8180	pondicherri	2
8181	pontiac	1
8182	ponytail	5
8183	pooh	4
8184	pool	13
8185	poor	28
8186	poorer	2
8187	poorest	4
8188	poorli	6
8189	pop	2
8190	pope	453
8191	popov	6
8192	popul	63
8193	popular	127
8194	popularli	1
8195	populist	9
8196	por	1
8197	porch	2
8198	porou	1
8199	porridg	1
8200	port	348
8201	portabl	2
8202	porter	3
8203	porterag	3
8204	portion	13
8205	portland	7
8206	portman	1
8207	portrait	5
8208	portray	12
8209	portsid	1
8210	portsmouth	5
8211	portugues	5
8212	pose	25
8213	posh	2
8214	posit	126
8215	possess	20
8216	possibl	306
8217	post	115
8218	postal	2
8219	postcard	1
8220	postelect	1
8221	poster	11
8222	posthum	7
8223	postmatch	2
8224	postmortem	1
8225	postpon	17
8226	postur	4
8227	postwar	1
8228	pot	2
8229	potato	2
8230	potent	3
8231	potenti	59
8232	pothol	2
8233	potray	1
8234	potter	2
8235	pouch	2
8236	poultri	2
8237	pounc	1
8238	pound	28
8239	pour	44
8240	povel	1
8241	poverti	22
8242	pow	23
8243	powel	12
8244	power	638
8245	powerbrok	1
8246	powerhous	1
8247	powerless	2
8248	poynter	1
8249	pozarevac	7
8250	practic	40
8251	praddo	1
8252	pradeep	1
8253	pradesh	4
8254	pragmat	5
8255	pragna	1
8256	pragu	1
8257	prais	31
8258	prakash	3
8259	pramod	1
8260	prankster	1
8261	prateek	2
8262	pratt	2
8263	pravda	1
8264	pray	26
8265	prayer	23
8266	pre	10
8267	preach	3
8268	precari	2
8269	precaut	40
8270	precautionari	6
8271	preced	10
8272	precinct	5
8273	preciou	4
8274	precipit	3
8275	precis	20
8276	preclud	1
8277	precondit	3
8278	predat	3
8279	predawn	1
8280	predecessor	10
8281	predgrag	4
8282	predica	1
8283	predict	60
8284	predominantli	1
8285	predrag	1
8286	prefabr	1
8287	prefer	19
8288	pregam	1
8289	pregnanc	1
8290	pregnant	5
8291	prejud	2
8292	prejudg	2
8293	prejudic	2
8294	preliminari	25
8295	prelud	2
8296	prematur	6
8297	premedit	6
8298	premis	2
8299	premium	1
8300	premonit	1
8301	preoccupi	2
8302	preordain	1
8303	prepackag	1
8304	prepar	145
8305	preparatori	1
8306	preplan	3
8307	preposit	1
8308	prerog	2
8309	presag	3
8310	prescrib	3
8311	prescript	11
8312	presenc	43
8313	present	69
8314	preserv	14
8315	presevo	1
8316	presid	1923
8317	presiden	1
8318	presidenti	330
8319	press	141
8320	pressman	1
8321	pressur	90
8322	prestig	1
8323	prestigi	1
8324	presum	40
8325	presumpt	1
8326	preteen	1
8327	pretend	5
8328	pretext	2
8329	pretti	51
8330	prevail	24
8331	prevent	69
8332	preview	2
8333	previou	35
8334	previous	30
8335	pri	15
8336	prianka	1
8337	pribicev	1
8338	price	33
8339	pricey	1
8340	pride	14
8341	priest	15
8342	primari	20
8343	primarili	1
8344	prime	151
8345	primit	1
8346	princ	13
8347	princeton	3
8348	princip	6
8349	principl	21
8350	prinosil	6
8351	print	5
8352	prior	15
8353	prioriti	47
8354	priscilla	1
8355	prisilla	1
8356	prison	475
8357	prissila	1
8358	pristavkin	6
8359	pristina	9
8360	privaci	4
8361	privat	67
8362	privi	1
8363	privileg	9
8364	priyanka	1
8365	prize	15
8366	pro	69
8367	proactiv	1
8368	probabl	75
8369	probat	7
8370	probe	36
8371	probiti	1
8372	problem	145
8373	problemat	4
8374	proce	5
8375	procedur	38
8376	proceed	27
8377	process	133
8378	procession	2
8379	proclaim	20
8380	prod	2
8381	prodigi	1
8382	produc	43
8383	product	23
8384	prof	1
8385	profess	2
8386	profession	16
8387	professor	54
8388	professori	1
8389	profil	43
8390	profit	14
8391	profound	3
8392	progeni	1
8393	progenitor	1
8394	program	78
8395	progress	47
8396	prohibit	7
8397	project	33
8398	projectil	1
8399	prokuplj	1
8400	prolifer	1
8401	prolong	8
8402	promila	3
8403	promin	28
8404	promis	126
8405	promot	31
8406	prompt	48
8407	promptli	4
8408	prone	4
8409	pronounc	16
8410	proof	13
8411	prop	2
8412	propag	1
8413	propaganda	23
8414	prope	5
8415	propel	11
8416	propens	1
8417	proper	14
8418	properli	7
8419	properti	12
8420	prophet	3
8421	propon	2
8422	proport	3
8423	proportion	1
8424	propos	39
8425	proposit	7
8426	proprietor	1
8427	propuls	8
8428	proscrib	2
8429	prosecut	42
8430	prosecutor	96
8431	prospect	26
8432	prosper	30
8433	prosperi	3
8434	prostat	3
8435	prote	1
8436	protect	119
8437	protectionist	1
8438	protector	2
8439	protest	280
8440	protestor	10
8441	protic	3
8442	protract	5
8443	proud	16
8444	proudli	2
8445	prove	52
8446	proven	12
8447	provid	128
8448	providian	1
8449	provinc	35
8450	provis	7
8451	provision	4
8452	provoc	4
8453	provok	16
8454	prow	1
8455	prowl	1
8456	proxi	4
8457	prudenc	2
8458	prudent	6
8459	psychiatrist	1
8460	psychic	6
8461	psycholog	4
8462	psychologist	4
8463	psychosi	1
8464	ptt	1
8465	public	223
8466	publicist	1
8467	publicli	29
8468	publish	37
8469	puddl	1
8470	pueblo	2
8471	puerto	3
8472	puf	2
8473	puff	1
8474	pug	1
8475	pull	168
8476	pulpit	1
8477	puls	6
8478	pulver	1
8479	pumahambo	1
8480	pummel	1
8481	pump	13
8482	pumpkin	1
8483	punch	13
8484	punctuat	6
8485	punctur	9
8486	puni	1
8487	punish	61
8488	punit	2
8489	puppet	7
8490	purchas	23
8491	purdum	1
8492	pure	7
8493	purebr	2
8494	purg	3
8495	purif	4
8496	purifi	1
8497	purist	1
8498	puritan	1
8499	puriti	1
8500	purpl	4
8501	purport	1
8502	purpos	23
8503	purs	1
8504	pursu	49
8505	pursuit	1
8506	push	86
8507	put	241
8508	putaway	1
8509	putin	213
8510	putsch	7
8511	putt	3
8512	puzzl	8
8513	pyno	1
8514	pyongyang	1
8515	pyramid	1
8516	pyre	14
8517	qadhi	3
8518	qaeda	4
8519	qaida	4
8520	qatar	28
8521	qazi	1
8522	qian	1
8523	quaill	1
8524	quak	261
8525	qualif	4
8526	qualifi	21
8527	qualiti	8
8528	quang	3
8529	quantit	1
8530	quantiti	7
8531	quantum	5
8532	quarantin	1
8533	quarrelsom	2
8534	quarten	1
8535	quarter	39
8536	quarterback	1
8537	quarterdeck	3
8538	quarterfin	33
8539	quarterfinalist	4
8540	quartet	1
8541	quash	1
8542	quasi	1
8543	qud	3
8544	queen	4
8545	quell	4
8546	queri	1
8547	quest	1
8548	question	343
8549	queue	1
8550	quick	42
8551	quicker	4
8552	quickli	86
8553	quid	1
8554	quiet	14
8555	quieter	2
8556	quietli	13
8557	quietud	1
8558	quigley	15
8559	quill	2
8560	quinci	3
8561	quinn	25
8562	quip	1
8563	quit	73
8564	quiver	1
8565	quiz	3
8566	quizz	1
8567	quo	1
8568	quorum	2
8569	quot	51
8570	quotat	1
8571	quotient	1
8572	quow	1
8573	quran	2
8574	ra	1
8575	rabitah	2
8576	racak	1
8577	race	260
8578	racial	17
8579	racicot	2
8580	racism	1
8581	racist	1
8582	rack	2
8583	racket	40
8584	rackham	1
8585	rad	3
8586	radar	15
8587	radavan	1
8588	raddatz	2
8589	rade	2
8590	radford	2
8591	radiat	3
8592	radic	32
8593	radicor	1
8594	radio	104
8595	radioact	1
8596	radioprograma	7
8597	radoman	3
8598	radov	2
8599	radovan	3
8600	rafael	2
8601	rafiq	1
8602	raft	4
8603	rafter	76
8604	raftogi	3
8605	rag	6
8606	rage	12
8607	rahman	3
8608	raid	11
8609	rail	2
8610	railroad	5
8611	railway	6
8612	rain	33
8613	raincoat	2
8614	raini	8
8615	rainstorm	2
8616	rais	119
8617	raiser	17
8618	raj	2
8619	rajan	1
8620	rajasthan	4
8621	rajat	3
8622	rajendrakumar	2
8623	rajesh	4
8624	ralli	195
8625	ralph	12
8626	ram	14
8627	rama	4
8628	ramadan	4
8629	ramallah	7
8630	rambhai	3
8631	rambo	60
8632	ramesh	3
8633	ramirez	13
8634	ramiy	1
8635	ramo	1
8636	ramp	8
8637	rampag	6
8638	rampal	9
8639	rampant	10
8640	ramshackl	1
8641	ramstein	29
8642	ran	43
8643	ranad	3
8644	ranch	3
8645	rancher	1
8646	rancor	3
8647	rand	1
8648	randi	21
8649	random	6
8650	rang	51
8651	rangel	1
8652	ranger	1
8653	rank	56
8654	rann	1
8655	ransom	3
8656	rap	2
8657	rape	13
8658	rapid	11
8659	rapidli	15
8660	rapist	15
8661	rapproch	4
8662	raquel	2
8663	rare	58
8664	rarer	1
8665	rariti	1
8666	rash	1
8667	rashad	1
8668	rashid	2
8669	rasik	1
8670	rat	4
8671	rate	17
8672	rath	1
8673	rather	70
8674	rathod	1
8675	ratif	2
8676	ratifi	4
8677	ration	5
8678	rational	2
8679	ratko	2
8680	ratliff	1
8681	ratnal	1
8682	ratnalaswami	1
8683	rattl	8
8684	raucou	4
8685	ravag	13
8686	raven	6
8687	ravenel	2
8688	ravin	5
8689	raw	3
8690	rawalpindi	1
8691	ray	14
8692	raymond	6
8693	raznatov	1
8694	razor	3
8695	razzano	7
8696	rd	22
8697	rdp	1
8698	rdr	10
8699	reach	212
8700	reachabl	4
8701	react	9
8702	reaction	18
8703	reactionari	1
8704	reactor	8
8705	read	59
8706	reader	3
8707	readi	63
8708	reaffirm	4
8709	reagan	9
8710	real	85
8711	realist	4
8712	realiti	20
8713	realiz	34
8714	realli	154
8715	reappear	2
8716	rear	40
8717	rearrest	1
8718	reason	116
8719	reassert	2
8720	reassess	1
8721	reassum	1
8722	reassur	6
8723	rebecca	1
8724	rebel	24
8725	rebelli	1
8726	rebellion	7
8727	rebirth	1
8728	rebound	7
8729	rebroadcast	2
8730	rebuf	1
8731	rebuff	1
8732	rebuild	25
8733	rebuilt	1
8734	rebuk	3
8735	reburi	3
8736	rebutt	1
8737	recal	18
8738	recalcitr	1
8739	recant	8
8740	recap	1
8741	recaptur	6
8742	reced	4
8743	receipt	7
8744	receiv	159
8745	recent	183
8746	recept	6
8747	receptionist	2
8748	recess	1
8749	recipi	4
8750	recit	1
8751	reckon	5
8752	reclaim	6
8753	reclus	3
8754	recogn	60
8755	recognit	5
8756	recomm	1
8757	recommend	57
8758	recon	1
8759	reconcil	1
8760	reconcili	30
8761	reconnaiss	2
8762	reconsid	2
8763	reconstitut	2
8764	reconstruct	9
8765	record	105
8766	recount	33
8767	recov	202
8768	recoveri	64
8769	recreat	9
8770	recrimin	1
8771	recruit	15
8772	rectifi	1
8773	rector	1
8774	recuper	3
8775	recur	2
8776	recurr	5
8777	red	105
8778	redcross	1
8779	reddish	1
8780	reded	1
8781	redeem	2
8782	redefin	2
8783	redempt	1
8784	redesign	1
8785	redesignwo	1
8786	redford	1
8787	rediscov	1
8788	redistrict	1
8789	redress	1
8790	redskin	1
8791	reduc	31
8792	reduct	2
8793	reebok	1
8794	reeca	1
8795	reeker	12
8796	reel	1
8797	reemerg	1
8798	reenerg	1
8799	reenter	1
8800	reev	1
8801	reexamin	1
8802	refer	73
8803	referendum	9
8804	refin	1
8805	refineri	4
8806	refit	2
8807	reflag	1
8808	reflect	39
8809	reflex	1
8810	reform	71
8811	refrain	3
8812	refresh	2
8813	refriger	2
8814	refuel	243
8815	refug	7
8816	refuge	16
8817	refund	1
8818	refurbish	1
8819	refus	141
8820	refut	3
8821	regain	13
8822	regalia	2
8823	regalla	3
8824	regard	41
8825	regardless	7
8826	regga	2
8827	regim	96
8828	region	240
8829	regist	36
8830	registr	8
8831	registri	2
8832	regret	17
8833	regroup	5
8834	regul	13
8835	regular	14
8836	regularli	4
8837	regulatori	1
8838	rehabilit	6
8839	rehears	2
8840	rehir	1
8841	rehnquist	3
8842	reicher	2
8843	reichstag	2
8844	reign	11
8845	reignit	1
8846	reimpos	1
8847	rein	8
8848	reincarn	1
8849	reinforc	20
8850	reinstat	2
8851	reinstitut	1
8852	reintegr	5
8853	reiter	8
8854	reject	75
8855	rejoic	5
8856	rejoin	2
8857	rekanlt	1
8858	rel	95
8859	relat	161
8860	relationship	54
8861	relax	13
8862	relay	6
8863	relearn	1
8864	releas	222
8865	relent	1
8866	relentless	5
8867	relev	6
8868	reli	10
8869	reliabl	2
8870	relianc	3
8871	relief	116
8872	reliev	10
8873	religi	40
8874	religion	10
8875	relinquish	8
8876	relish	2
8877	reliv	3
8878	reloc	1
8879	reluct	15
8880	reluctantli	2
8881	remain	514
8882	remaind	6
8883	remak	1
8884	remark	44
8885	rematch	6
8886	remedi	1
8887	rememb	59
8888	remembr	2
8889	remind	28
8890	reminisc	2
8891	remiss	13
8892	remnant	3
8893	remors	2
8894	remot	22
8895	remotest	2
8896	remov	99
8897	renaiss	2
8898	renam	4
8899	render	9
8900	rendero	2
8901	rendezv	2
8902	rene	2
8903	renew	18
8904	renna	1
8905	reno	10
8906	renomin	1
8907	renounc	5
8908	renown	1
8909	rent	12
8910	rental	1
8911	reoccur	1
8912	reopen	9
8913	reorgan	2
8914	rep	84
8915	repackag	1
8916	repaid	2
8917	repaint	1
8918	repair	58
8919	repatri	7
8920	repay	4
8921	repeal	1
8922	repeat	33
8923	repeatedli	29
8924	repel	9
8925	repent	5
8926	repetit	1
8927	replac	55
8928	replay	1
8929	replet	1
8930	repli	22
8931	replic	1
8932	repor	1
8933	report	738
8934	reportedli	29
8935	repres	84
8936	represent	3
8937	repress	11
8938	repriev	1
8939	repris	6
8940	republ	89
8941	republican	433
8942	republika	1
8943	repudi	1
8944	repuls	3
8945	reput	31
8946	reputedli	4
8947	request	78
8948	requir	93
8949	rerout	1
8950	rerun	2
8951	reschedul	1
8952	rescu	262
8953	rescuer	85
8954	research	31
8955	resembl	6
8956	resent	17
8957	reserv	24
8958	resettl	1
8959	reshap	3
8960	resid	134
8961	residenti	12
8962	residu	8
8963	resign	239
8964	resili	6
8965	resist	35
8966	resolut	22
8967	resolv	40
8968	reson	1
8969	resort	25
8970	resound	2
8971	resourc	13
8972	respect	68
8973	respir	2
8974	respiratori	2
8975	responbl	1
8976	respond	60
8977	respons	282
8978	ressam	1
8979	rest	104
8980	restart	2
8981	restat	1
8982	restaur	12
8983	restitut	5
8984	restiv	3
8985	restless	1
8986	restock	1
8987	restor	66
8988	restrain	4
8989	restraint	3
8990	restrict	18
8991	result	205
8992	resum	33
8993	resumpt	2
8994	resurfac	5
8995	resurg	4
8996	resurrect	2
8997	resuscit	1
8998	retail	2
8999	retain	21
9000	retak	10
9001	retali	43
9002	retaliatori	4
9003	retard	1
9004	retherford	2
9005	rethink	2
9006	retic	1
9007	retinu	1
9008	retir	149
9009	retire	1
9010	retrac	1
9011	retract	15
9012	retractor	1
9013	retreat	16
9014	retrial	2
9015	retribut	2
9016	retriev	32
9017	retrospect	6
9018	return	331
9019	returne	2
9020	reunif	1
9021	reunion	2
9022	reunit	4
9023	reuter	3
9024	rev	14
9025	reveal	39
9026	revel	10
9027	reveng	13
9028	revenu	2
9029	rever	5
9030	reverber	1
9031	revers	26
9032	revert	1
9033	review	90
9034	revil	2
9035	revis	20
9036	reviv	18
9037	revkin	1
9038	revok	4
9039	revolt	18
9040	revolut	47
9041	revolutionari	12
9042	revolv	5
9043	revonish	1
9044	reward	46
9045	rewrit	2
9046	rewrot	1
9047	rex	3
9048	rey	5
9049	reynaldo	1
9050	reynold	9
9051	rfa	3
9052	rg	1
9053	rhein	7
9054	rhetor	4
9055	rheumat	2
9056	rhode	4
9057	ri	1
9058	riad	1
9059	rial	1
9060	rib	1
9061	ribat	12
9062	ribbon	3
9063	rica	2
9064	rican	3
9065	ricardo	17
9066	rice	22
9067	rich	158
9068	richard	57
9069	richardson	1
9070	richer	2
9071	richest	2
9072	richmond	3
9073	richter	8
9074	rick	24
9075	ricochet	1
9076	rid	9
9077	riddanc	1
9078	riddl	2
9079	ride	18
9080	rider	1
9081	riderless	1
9082	ridg	12
9083	ridicul	3
9084	riestra	1
9085	rifai	3
9086	rifl	21
9087	rift	1
9088	rig	23
9089	rigg	4
9090	right	332
9091	rightist	1
9092	rigor	1
9093	rim	7
9094	ring	12
9095	ringlead	12
9096	ringold	1
9097	rinn	1
9098	rins	2
9099	rio	2
9100	riot	46
9101	rioter	1
9102	riotou	1
9103	rip	52
9104	rippl	2
9105	rippner	19
9106	rise	74
9107	risen	11
9108	risk	78
9109	riski	15
9110	ristic	7
9111	rita	6
9112	ritesh	2
9113	rith	1
9114	rittner	7
9115	ritual	3
9116	riva	46
9117	rival	52
9118	rivalri	10
9119	rivasseau	1
9120	river	14
9121	rivera	1
9122	riverb	1
9123	riversid	2
9124	rivet	1
9125	riviera	2
9126	riyadh	18
9127	rnahan	1
9128	rnment	1
9129	roach	2
9130	road	83
9131	roadblock	23
9132	roadsid	2
9133	roadway	1
9134	roam	15
9135	roar	15
9136	rob	23
9137	robb	38
9138	robber	22
9139	robberi	92
9140	robe	8
9141	rober	3
9142	robert	106
9143	roberto	2
9144	robertson	6
9145	robin	4
9146	robinson	2
9147	robust	2
9148	rochel	2
9149	rochest	2
9150	rochu	2
9151	rock	86
9152	rocket	21
9153	rocki	7
9154	rockland	7
9155	rockport	1
9156	rod	27
9157	rode	4
9158	roderick	2
9159	rodger	4
9160	rodham	48
9161	rodrick	1
9162	rodriguez	23
9163	rodriquez	2
9164	rodway	8
9165	rogan	4
9166	roger	83
9167	rogu	3
9168	rohit	2
9169	roil	1
9170	rok	3
9171	rolan	1
9172	roland	3
9173	role	88
9174	roll	27
9175	rolla	9
9176	roller	1
9177	rollerblad	1
9178	roman	9
9179	romania	6
9180	romanian	3
9181	romano	1
9182	rome	4
9183	romero	6
9184	ron	28
9185	ronald	13
9186	ronay	1
9187	ronchest	1
9188	rondero	3
9189	ronni	2
9190	roof	32
9191	rooftop	1
9192	rooki	1
9193	room	76
9194	roommat	1
9195	roosevelt	1
9196	roost	1
9197	root	10
9198	rope	6
9199	roper	1
9200	rorter	1
9201	rosa	9
9202	rose	35
9203	rosenberg	38
9204	rosenburg	1
9205	rosenfield	13
9206	rosewal	1
9207	roshan	1
9208	rosovski	2
9209	rostenkowski	9
9210	roster	2
9211	roswel	1
9212	rot	4
9213	rotat	4
9214	rotaviru	2
9215	roth	36
9216	rotor	1
9217	roug	1
9218	rough	8
9219	roughli	16
9220	roughshod	1
9221	round	210
9222	roundli	1
9223	rout	66
9224	routin	20
9225	rove	2
9226	row	12
9227	rowland	9
9228	roy	7
9229	royal	8
9230	rss	1
9231	rt	14
9232	rtj	2
9233	rtr	3
9234	ru	1
9235	ruano	2
9236	rub	4
9237	rubber	34
9238	rubbl	125
9239	rubblervivor	1
9240	rubenstein	3
9241	rubi	2
9242	rubin	9
9243	rude	2
9244	ruder	1
9245	rudimentari	1
9246	rudnick	1
9247	rudolph	10
9248	rue	1
9249	ruegg	1
9250	ruesta	3
9251	rueter	1
9252	rug	5
9253	rugd	1
9254	ruger	1
9255	rugova	1
9256	ruin	42
9257	ruinou	1
9258	rule	289
9259	ruler	39
9260	rumbl	9
9261	rumor	41
9262	rumpl	1
9263	rumsfeld	7
9264	run	379
9265	runaway	1
9266	rundel	6
9267	rundown	1
9268	runner	20
9269	runoff	45
9270	runup	1
9271	runway	7
9272	rupe	1
9273	rupert	1
9274	ruptur	3
9275	rural	13
9276	ruse	1
9277	rusedski	9
9278	rush	59
9279	russ	1
9280	russel	1
9281	russellvil	1
9282	russia	255
9283	russian	484
9284	rust	3
9285	rusti	2
9286	ruth	2
9287	ruthless	2
9288	rux	3
9289	ruxandra	2
9290	ruzedzki	2
9291	ruzica	1
9292	rv	19
9293	rwanda	7
9294	rwandan	2
9295	rwandiz	2
9296	ry	1
9297	ryan	1
9298	ryde	2
9299	sa	2
9300	saba	2
9301	sabaa	1
9302	sabbath	1
9303	sabotag	6
9304	sac	1
9305	sach	5
9306	sachan	3
9307	sack	4
9308	sacr	6
9309	sacrific	10
9310	sad	25
9311	sadah	2
9312	sadam	7
9313	sadat	4
9314	saddam	12
9315	sadden	10
9316	sadder	1
9317	saddiq	1
9318	sadilenko	1
9319	sadli	1
9320	saeed	5
9321	safe	65
9322	safer	2
9323	safeti	47
9324	safin	79
9325	sag	5
9326	saga	2
9327	sage	1
9328	saharan	3
9329	said	4862
9330	saigon	40
9331	sail	18
9332	sailor	526
9333	sainov	4
9334	saint	4
9335	sajic	1
9336	sake	2
9337	sala	40
9338	salaam	4
9339	salad	2
9340	salaf	4
9341	salafi	1
9342	salafist	1
9343	salah	3
9344	salanki	1
9345	salari	8
9346	salay	2
9347	salazar	4
9348	sale	18
9349	saleh	92
9350	salem	9
9351	saler	1
9352	salesman	3
9353	salient	1
9354	salih	1
9355	salim	2
9356	sallah	1
9357	salli	6
9358	salsa	1
9359	salt	5
9360	salut	9
9361	salvador	158
9362	salvadoran	43
9363	salvadorian	2
9364	salvag	16
9365	salvat	1
9366	salvo	1
9367	sam	6
9368	sama	6
9369	sammi	1
9370	samor	1
9371	sampl	10
9372	sampra	113
9373	samshran	1
9374	samuel	8
9375	samurai	1
9376	san	132
9377	sana	17
9378	sanchez	11
9379	sanction	114
9380	sanctuari	6
9381	sand	19
9382	sandbag	2
9383	sander	2
9384	sandi	26
9385	sandiego	1
9386	sandlewood	1
9387	sandov	1
9388	sandra	2
9389	sandrin	10
9390	sandwich	2
9391	sanford	1
9392	sang	2
9393	sangram	1
9394	sanguin	1
9395	sanguinetti	2
9396	sanit	4
9397	sanjay	2
9398	sank	50
